dataset_run_id,jira_issue_key,jira_shadow_issue_id,query_text,candidate_episode_id,candidate_scenario_id,candidate_severity,candidate_incident_type,candidate_root_cause_category,candidate_services,label,bm25_raw,text_score,service_overlap,severity_match,incident_term_match,telemetry_strength,baseline_score,raw_telemetry_bm25_raw,raw_telemetry_text_score,raw_telemetry_service_overlap,raw_telemetry_activity_signal,raw_telemetry_alert_signal,raw_telemetry_log_signal,raw_telemetry_trace_signal,raw_telemetry_query_service_delta_signal,raw_telemetry_restart_signal,raw_telemetry_outage_signal,raw_telemetry_traffic_pressure_signal,raw_telemetry_latency_signal,raw_telemetry_restart_event_signal,raw_telemetry_rollout_unavailable_signal,raw_telemetry_recovery_complete_signal,raw_telemetry_recovery_incomplete_signal,raw_telemetry_service_local_delta_signal,raw_telemetry_shape_alignment,raw_telemetry_confusion_penalty,raw_telemetry_score,provenance_alert_overlap_count,provenance_trace_overlap_count,window_count,alert_fingerprint_count,trace_count,exact_log_entries,service_context_log_entries,namespace_context_log_entries,scoring_policy,rank,raw_telemetry_rank,query_id,query_dataset_run_id,original_jira_issue_key,candidate_dataset_run_id,candidate_original_jira_issue_key,candidate_same_dataset_run,candidate_scope,candidate_scenario_family,candidate_service_overlap_bucket,global_candidate_count_for_query,split,source_dataset_run_id
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r01-frontend-pod-restart-major-20260519T043958Z,frontend-pod-restart-major,major,degradation,workload_restart,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,1.269675,0.183627,0.4,1.0,0.0,1.0,0.340995,0.167133,0.038687,0.4,0.857904,0.948814,1.0,0.926291,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.267318,8,0,9,15,600,10326,16308,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,25,37,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1006,False,cross_run_hard_negative,restart,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r01
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r01-redis-cart-restart-major-20260519T044428Z,redis-cart-restart-major,major,degradation,dependency_restart,"[""cartservice"",""checkoutservice"",""frontend"",""redis-cart""]",0,4.350402,0.629177,0.6,1.0,0.0,1.0,0.646048,3.531144,0.817377,0.6,0.865871,0.954243,1.0,0.867715,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.89967,0.5,1.0,0.58466,8,0,12,12,400,13947,27586,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,10,15,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1007,False,cross_run_hard_negative,restart,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r01
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r01-redis-cart-intermittent-failure-major-20260519T044855Z,redis-cart-intermittent-failure-major,major,degradation,dependency_intermittent_failure,"[""cartservice"",""checkoutservice"",""frontend"",""redis-cart""]",0,5.731613,0.828935,0.6,1.0,0.0,1.0,0.755914,2.418689,0.55987,0.6,0.872835,0.874094,1.0,0.948573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515545,7,0,12,7,700,13729,27562,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,8,18,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r01,OBSRV-1008,False,cross_run_hard_negative,outage_or_degradation,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r01
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r01-cartservice-pod-restart-nearmiss-20260519T045322Z,cartservice-pod-restart-nearmiss,minor,near_miss,workload_restart,"[""cartservice"",""checkoutservice"",""frontend""]",0,3.488509,0.504526,0.75,0.0,0.0,1.0,0.522489,3.58966,0.830922,0.75,0.864042,0.90309,1.0,0.899946,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.626321,8,0,9,12,500,13352,26845,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,18,9,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r01,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r01
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r01-loadgenerator-traffic-spike-nearmiss-20260519T045731Z,loadgenerator-traffic-spike-nearmiss,minor,near_miss,traffic_pressure,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.159061,0.023004,0.4,0.0,0.0,1.0,0.152652,0.164835,0.038156,0.4,0.866496,0.948814,1.0,0.926291,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.498168,8,0,9,15,600,12351,17234,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,50,20,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r01,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r01
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r01-baseline-normal-traffic-20260519T050155Z,baseline-normal-traffic,none,baseline,none,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.212237,0.030695,0.4,0.0,0.0,0.821614,0.153314,0.027216,0.0063,0.4,0.70716,0.650515,0.81585,0.668107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24002,7,0,3,7,100,1833,5594,15000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,45,51,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r01,,False,cross_run_hard_negative,baseline,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r01
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r02-baseline-normal-traffic-20260519T050412Z,baseline-normal-traffic,none,baseline,none,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.212237,0.030695,0.4,0.0,0.0,0.833059,0.153543,0.027851,0.006447,0.4,0.712435,0.650515,0.827885,0.668107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240944,7,0,3,7,100,2048,5379,15000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,43,48,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r02,,False,cross_run_hard_negative,baseline,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r02
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r02-checkoutservice-unavailable-critical-20260519T050605Z,checkoutservice-unavailable-critical,critical,outage,workload_failure,"[""cartservice"",""checkoutservice"",""frontend"",""paymentservice""]",0,5.973879,0.863973,1.0,0.0,0.0,1.0,0.795185,4.320094,1.0,1.0,0.867224,0.874094,1.0,0.867715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767708,7,0,12,7,400,15282,28032,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,6,5,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1001,False,cross_run_hard_negative,outage_or_degradation,exact_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r02
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r02-productcatalog-unavailable-critical-20260519T051126Z,productcatalog-unavailable-critical,critical,outage,dependency_failure,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.153474,0.022196,0.4,0.0,0.0,1.0,0.152208,0.161346,0.037348,0.4,0.857457,0.821726,1.0,0.926291,0.715682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715682,0.715682,0.0,0.432018,7,0,9,7,600,11576,15588,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,55,28,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1002,False,cross_run_hard_negative,outage_or_degradation,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r02
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r02-currencyservice-unavailable-major-20260519T051644Z,currencyservice-unavailable-major,major,degradation,dependency_failure,"[""checkoutservice"",""currencyservice"",""frontend""]",0,1.131589,0.163656,0.4,1.0,0.0,1.0,0.330011,0.102813,0.023799,0.4,0.874623,0.892665,1.0,0.948573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.182239,8,0,9,12,700,14210,25786,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,33,59,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1003,False,cross_run_hard_negative,outage_or_degradation,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r02
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r02-shippingservice-unavailable-major-20260519T052142Z,shippingservice-unavailable-major,major,degradation,dependency_failure,"[""checkoutservice"",""frontend"",""shippingservice""]",0,1.151677,0.166561,0.4,1.0,0.0,1.0,0.331609,0.104279,0.024138,0.4,0.85466,0.889076,1.0,0.899946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.179329,8,0,9,11,500,11362,17045,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,31,62,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1004,False,cross_run_hard_negative,outage_or_degradation,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r02
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r02-recommendationservice-unavailable-major-20260519T052630Z,recommendationservice-unavailable-major,major,degradation,dependency_failure,"[""checkoutservice"",""frontend"",""productcatalogservice"",""recommendationservice""]",0,1.107968,0.16024,0.333333,1.0,0.0,1.0,0.308132,0.154663,0.035801,0.333333,0.868662,0.954243,1.0,0.899946,0.784101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.784101,0.784101,0.215899,0.413319,9,0,12,12,500,13644,19614,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,37,29,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1005,False,cross_run_hard_negative,outage_or_degradation,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r02
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r02-adservice-unavailable-nearmiss-20260519T053133Z,adservice-unavailable-nearmiss,minor,near_miss,dependency_failure,"[""adservice"",""frontend""]",0,0.009039,0.001307,0.2,0.0,0.0,1.0,0.080719,0.174975,0.040503,0.2,0.85249,0.896196,1.0,0.867715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.132595,9,0,6,15,400,11999,19785,30000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,62,66,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r02,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r02
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r02-frontend-pod-restart-major-20260519T053549Z,frontend-pod-restart-major,major,degradation,workload_restart,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,1.269675,0.183627,0.4,1.0,0.0,1.0,0.340995,0.165129,0.038223,0.4,0.852143,0.940407,1.0,0.899946,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.265869,8,0,9,15,500,10226,16311,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,26,38,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1006,False,cross_run_hard_negative,restart,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r02
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-restart-major-20260519T054019Z,redis-cart-restart-major,major,degradation,dependency_restart,"[""cartservice"",""checkoutservice"",""frontend"",""redis-cart""]",0,3.163313,0.457495,0.6,1.0,0.0,1.0,0.551622,2.341127,0.541916,0.6,0.87003,0.954243,1.0,0.899946,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.892665,0.5,1.0,0.491824,8,0,12,12,500,13994,27755,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,13,25,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1007,False,cross_run_hard_negative,restart,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r02
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r02-redis-cart-intermittent-failure-major-20260519T054446Z,redis-cart-intermittent-failure-major,major,degradation,dependency_intermittent_failure,"[""cartservice"",""checkoutservice"",""frontend"",""redis-cart""]",0,6.914427,1.0,0.6,1.0,0.0,1.0,0.85,3.504949,0.811313,0.6,0.861371,0.874094,1.0,0.867715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598852,7,0,12,7,400,13869,27723,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,3,13,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r02,OBSRV-1008,False,cross_run_hard_negative,outage_or_degradation,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r02
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r02-cartservice-pod-restart-nearmiss-20260519T054914Z,cartservice-pod-restart-nearmiss,minor,near_miss,workload_restart,"[""cartservice"",""checkoutservice"",""frontend""]",0,3.497718,0.505858,0.75,0.0,0.0,1.0,0.523222,3.596071,0.832406,0.75,0.859845,0.90309,1.0,0.867715,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.626,8,0,9,12,400,13366,26902,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,17,10,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r02,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r02
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r02-loadgenerator-traffic-spike-nearmiss-20260519T055322Z,loadgenerator-traffic-spike-nearmiss,minor,near_miss,traffic_pressure,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.160435,0.023203,0.4,0.0,0.0,1.0,0.152762,0.165432,0.038294,0.4,0.871823,0.96976,1.0,0.948573,1.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.499915,8,0,9,17,700,12411,17284,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,48,19,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r02,,False,cross_run_hard_negative,near_miss,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r02
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r02-baseline-normal-traffic-20260519T055746Z,baseline-normal-traffic,none,baseline,none,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.212237,0.030695,0.4,0.0,0.0,0.836637,0.153615,0.13512,0.031277,0.4,0.732947,0.650515,0.826392,0.767732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252814,7,0,3,7,200,2020,5637,15000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,42,44,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r02,,False,cross_run_hard_negative,baseline,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r02
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r03-baseline-normal-traffic-20260519T060004Z,baseline-normal-traffic,none,baseline,none,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.212237,0.030695,0.4,0.0,0.0,0.829568,0.153473,0.027246,0.006307,0.4,0.710801,0.650515,0.824221,0.668107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240627,7,0,3,7,100,1980,5409,15000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,44,50,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r03,,False,cross_run_hard_negative,baseline,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r03
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r03-checkoutservice-unavailable-critical-20260519T060157Z,checkoutservice-unavailable-critical,critical,outage,workload_failure,"[""cartservice"",""checkoutservice"",""frontend"",""paymentservice""]",0,5.90882,0.854564,1.0,0.0,0.0,1.0,0.79001,3.55105,0.821984,1.0,0.868121,0.874094,1.0,0.867715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70729,7,0,12,7,400,15507,28154,60000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,7,6,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r03,OBSRV-1001,False,cross_run_hard_negative,outage_or_degradation,exact_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r03
2026-05-19-dataset-v3-compact-compact-a-r01,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,shadow-2026-05-19-dataset-v3-compact-compact-a-r01-checkoutservice-pod-restart-major-20260519T021418Z,Intermittent slowness reported around cartservice Incident Major cartservice checkoutservice frontend paymentservice,2026-05-19-dataset-v3-compact-compact-b-r03-productcatalog-unavailable-critical-20260519T060720Z,productcatalog-unavailable-critical,critical,outage,dependency_failure,"[""checkoutservice"",""frontend"",""productcatalogservice""]",0,0.147676,0.021358,0.4,0.0,0.0,1.0,0.151747,0.104656,0.024225,0.4,0.850255,0.821726,1.0,0.867715,0.789892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.789892,0.789892,0.0,0.441691,7,0,9,7,400,12034,15576,45000,global_hard_negative_v1_wrapped_label_aware_baseline_v0_and_raw_telemetry_v1,60,27,2026-05-19-dataset-v3-compact-compact-a-r01::OBSRV-1003,2026-05-19-dataset-v3-compact-compact-a-r01,OBSRV-1003,2026-05-19-dataset-v3-compact-compact-b-r03,OBSRV-1002,False,cross_run_hard_negative,outage_or_degradation,partial_service_overlap,69,train,2026-05-19-dataset-v3-compact-compact-b-r03
